namecity,name,link,review_score,review_count,area,address,hotel_latitude,hotel_longitude,description,cityname,latitude,longitude,temperature_j1,precipitation_j1,weathercode_j1,temperature_j2,precipitation_j2,weathercode_j2,temperature_j3,precipitation_j3,weathercode_j3,temperature_j4,precipitation_j4,weathercode_j4,temperature_j5,precipitation_j5,weathercode_j5,temperature_j6,precipitation_j6,weathercode_j6,temperature_j7,precipitation_j7,weathercode_j7,mean_temp,sum_precipitation,top_weather_code
Biarritz,La Maison du Lierre,https://www.booking.com/hotel/fr/la-maison-du-lierre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from=searchresults#hotelTmpl,"8,8",913 expériences vécues,"Centre de Biarritz, Biarritz","3 avenue du Jardin Public, 64200 Biarritz, France",43.48013354,-1.56076133,"Biarritz - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Maison du Lierre ! Connectez-vous pour économiser.
La Maison du Lierre se situe à Biarritz, à 300 mètres de la plage, ainsi qu’à 5 minutes du centre de conventions Bellevue, du casino et de la gare du Midi. Le marché central de Biarritz vous attend à 100 mètres. Vous profiterez d’une connexion Wi-Fi gratuite et de la chaîne Canal+.
Ce charmant établissement propose de nombreux services, tels que des repas sains, disponibles sur réservation, et un petit-déjeuner à savourer sur la terrasse en été. Sur réservation et moyennant des frais supplémentaires, vous aurez également accès au sauna sur place, à des services de massage et des soins de spa.
Les chambres comprennent une salle de bains privative pourvue d’une douche à l’italienne et donnent sur une cour intérieure. Certaines s’ouvrent sur un balcon ou une terrasse.
Vous aurez accès à un salon privé muni d’un ordinateur.
C'est le quartier préféré des voyageurs visitant Biarritz, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
L'établissement La Maison du Lierre accueille des clients Booking.com depuis le 26 juil. 2010.",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Hotel de La Plage - Nouvel Etablissement,https://www.booking.com/hotel/fr/de-la-plage-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from=searchresults#hotelTmpl,"9,3",212 expériences vécues,"Centre de Biarritz, Biarritz","3, esplanade du Port Vieux, 64200 Biarritz, France",43.48213327,-1.56753056,"Biarritz - séjournez au cœur de la ville – Excellent emplacement - voir la carte
L'Hôtel de la Plage vous accueille à Biarritz, en face de l'océan et à seulement 50 mètres de la plage du vieux-port. Il propose des chambres dotées d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. La gare se trouve à 10 minutes en voiture.
Ses chambres disposent d'une salle de bains privative pourvue d'articles de toilette gratuits. Certaines d'entre elles donnent sur la mer. Une connexion Wi-Fi est accessible gratuitement dans tout l'établissement.
Un petit-déjeuner continental est servi chaque matin. Vous trouverez tous les types de restaurants à moins de 150 mètres.
L'hôtel se situe à 5 minutes de route du centre de Biarritz et à 15 km de Saint-Jean-de-Luz. Vous rejoindrez l'aéroport de Biarritz-Anglet-Bayonne en 10 minutes en voiture.
C'est le quartier préféré des voyageurs visitant Biarritz, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Hotel de La Plage - Nouvel Etablissement accueille des clients Booking.com depuis le 26 avr. 2013.",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Hôtel Cosmopolitain,https://www.booking.com/hotel/fr/palacito.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from=searchresults#hotelTmpl,"8,3",1 296 expériences vécues,"Centre de Biarritz, Biarritz","1, Rue Gambetta, 64200 Biarritz, France",43.482179,-1.56183958,"Biarritz - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Cosmopolitain ! Connectez-vous pour économiser.
L'Hôtel Cosmopolitain est un établissement 3 étoiles qui vous propose des hébergements et des parties communes à la décoration élégante dans le centre de Biarritz, à seulement 200 mètres de la plage et à 700 mètres du rocher de la Vierge.
Dotées d'une connexion Wi-Fi gratuite, les chambres climatisées comprennent une télévision par satellite et une salle de bains privative.
Le déjeuner est servi sur place, et vous pourrez prendre un cocktail ou une coupe de champagne au bar.
L'Hôtel Cosmopolitain se trouve à proximité de nombreux bars et restaurants. Enfin, vous serez à 1 km des musées du Chocolat et de la Mer, ainsi qu'à 10 minutes en voiture de la gare SNCF et de l'aéroport de Biarritz-Pays basque.
C'est le quartier préféré des voyageurs visitant Biarritz, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
L'établissement Hôtel Cosmopolitain accueille des clients Booking.com depuis le 29 juil. 2010.",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Radisson Blu Hotel Biarritz,https://www.booking.com/hotel/fr/radisson-blu-hotel-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,4",1 855 expériences vécues,"Centre de Biarritz, Biarritz","1 Carrefour Helianthe, 64200 Biarritz, France",43.47827192,-1.56469077,"Biarritz - séjournez au cœur de la ville – Très bon emplacement - voir la carte
Situé dans le centre de Biarritz, le Radisson Blu Hotel Biarritz surplombe la plage de surf Côte des Basques. Dans les environs, vous trouverez des lieux de vie nocturne, des bars à tapas, un casino, un marché local et le musée de la marine. Cet établissement 4 étoiles propose une piscine extérieure sur le toit, une salle de sport, ainsi qu'un spa où vous pourrez profiter de massages, de soins du visage ou du corps, d'un hammam et d'un sauna moyennant des frais supplémentaires.
Les chambres insonorisées de l'hôtel comprennent la climatisation, un plateau de courtoisie, un minibar, une télévision par câble et une salle de bains privative.
Vous bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble de l'hôtel. Pendant les vacances scolaires, une salle de jeux avec des puzzles et des jeux Wii est également à votre disposition.
Un petit-déjeuner buffet est servi tous les matins. Vous pourrez déguster une cuisine régionale et internationale aux bars et restaurants sur place. Depuis la terrasse ombragée de l'hôtel, vous profiterez d'une vue panoramique sur le littoral atlantique et les Pyrénées.
Le Radisson Blu Hotel Biarritz se trouve à 15 minutes de route de l'aéroport de Biarritz. Des bornes de recharge pour voitures électriques sont par ailleurs présentes sur place.
C'est le quartier préféré des voyageurs visitant Biarritz, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.
L'établissement Radisson Blu Hotel Biarritz accueille des clients Booking.com depuis le 1 août 2005.
Chaîne hôtelière/marque: Radisson Blu",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Résidence Biarritz Ocean,https://www.booking.com/hotel/fr/biarritz-ocean.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from=searchresults#hotelTmpl,"7,6",462 expériences vécues,"Centre de Biarritz, Biarritz","10, Rue Etienne Ardoin, 64200 Biarritz, France",43.48040601,-1.55796111,"Biarritz - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Biarritz Ocean ! Connectez-vous pour économiser.
L'établissement Résidence Biarritz Océan se situe au cœur de Biarritz, à seulement 400 mètres de la célèbre Grande Plage et à 240 mètres du casino. Cette résidence propose des chambres et des appartements indépendants dotés de balcons.
Toutes les chambres et tous les appartements de la Résidence Biarritz Ocean sont équipés d'une télévision par satellite, d'un téléphone et d'une salle de bains privative pourvue d'une baignoire. Certaines salles de bains sont adaptées pour accueillir les personnes à mobilité réduite. Les chambres possèdent de grands balcons, et plusieurs offrent une vue sur le jardin sur place. Les appartements bénéficient d'une kitchenette avec micro-ondes, réfrigérateur et lave-vaisselle.
Un petit-déjeuner continental est servi tous les matins. Cette résidence met à votre disposition une connexion Wi-Fi gratuite dans l'ensemble de l'établissement, ainsi qu'un parking privatif sur place, moyennant un supplément.
Le musée de la Mer se situe à 10 minutes de marche. Le Résidence Biarritz Ocean propose des réductions sur les tarifs du green fee dans 7 parcours de golf dans la région. L'aéroport de Biarritz est à 4 km.
C'est le quartier préféré des voyageurs visitant Biarritz, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement Résidence Biarritz Ocean accueille des clients Booking.com depuis le 23 avr. 2006.",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Sure Hotel by Best Western Biarritz Aeroport,https://www.booking.com/hotel/fr/amaryshotel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,7",1 763 expériences vécues,Biarritz,"Rn 10 - Aéroport De Parme, 64200 Biarritz, France",43.4722079,-1.53489947,"Le Sure Hotel by Best Western Biarritz Aeroport vous accueille au cœur du Pays basque, à 3 km du centre de Biarritz et de ses plages. La connexion Wi-Fi et le stationnement sont gratuits.
Les chambres insonorisées disposent de portes doubles pour une intimité totale. Décorées dans un style contemporain, elles comprennent une télévision par satellite et un bureau. Cet établissement est entièrement climatisé.
Un petit-déjeuner buffet est servi tous les matins. Récompensé du titre de « Maître restaurateur », le restaurant prépare des plats traditionnels basques avec des produits frais locaux. Par beau temps, vous pourrez déjeuner ou dîner sur la terrasse.
Vous séjournerez à seulement 2 km de l'autoroute A63 et à 1 km de l'aéroport de Biarritz-Anglet-Bayonne.
L'établissement Sure Hotel by Best Western Biarritz Aeroport accueille des clients Booking.com depuis le 27 oct. 2006.
Chaîne hôtelière/marque: Sure Hotel by Best Western",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Hôtel PALMITO,https://www.booking.com/hotel/fr/palym-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,8",660 expériences vécues,"Centre de Biarritz, Biarritz","7 rue du Port Vieux , 64200 Biarritz, France",43.48205056,-1.56574488,"Biarritz - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel PALMITO ! Connectez-vous pour économiser.
Situé dans la vieille ville de Biarritz, l’établissement non-fumeurs Hôtel PALMITO se trouve à seulement 100 mètres de la plage. Une connexion Wi-Fi gratuite et une télévision à écran LCD sont fournies dans les chambres.
Toutes les chambres offrent un aperçu Océan ou une vue sur la cour, et certaines possèdent un balcon. Tous les logements disposent d'une salle de bains privative et certains possèdent une douche à l'italienne.
Vous pourrez déguster un petit-déjeuner buffet continental tout en lisant la presse mise à votre disposition.
Le casino Barrière Biarritz se trouve à seulement 700 mètres, et la gare de Biarritz est à 4 km. Des restaurants, bars et discothèques se trouvent à 50 mètres.
C'est le quartier préféré des voyageurs visitant Biarritz, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Hôtel PALMITO accueille des clients Booking.com depuis le 30 nov. 2011.",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,"L'Etape, 2ch, 250m Gde Plage, tt à pieds, Parking couvert",https://www.booking.com/hotel/fr/etape-2ch-parking-250m-gde-plage-tt-a-pieds.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from=searchresults#hotelTmpl,"9,3",9 expériences vécues,"Centre de Biarritz, Biarritz","30 Rue Marie Hope Vère, 64200 Biarritz, France",43.4835903,-1.5561522,"Biarritz - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Doté d'une connexion Wi-Fi et d'un parking privé gratuits, L'Etape, 2ch, 250m Gde Plage, tt à pieds, Parking couvert est situé à Biarritz, à seulement 500 mètres de la Grande Plage. Cet appartement se trouve à 2,9 km de la plage de Marbella et à 3,6 km de la gare de Biarritz-La Négresse.
Cet appartement comprend 2 chambres, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.
Vous pourrez faire de la randonnée dans les environs.
Vous séjournerez à proximité des plages Miramar, Pêcheurs et des Basques. L'aéroport de Biarritz, le plus proche, est implanté à 3 km.
C'est le quartier préféré des voyageurs visitant Biarritz, selon les commentaires clients indépendants.
L'établissement L'Etape, 2ch, 250m Gde Plage, tt à pieds, Parking couvert accueille des clients Booking.com depuis le 30 janv. 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Le Domaine de Françon,https://www.booking.com/hotel/fr/vtf-le-domaine-de-francon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from=searchresults#hotelTmpl,"8,0",163 expériences vécues,Biarritz,"81 rue de Salon, 64200 Biarritz, France",43.46218084,-1.55973185,"Situé à Biarritz, le Domaine de Françon possède une piscine extérieure, une aire de jeux pour enfants, une terrasse, un restaurant et un bar.
Les chambres et les appartements indépendants comprennent tous une salle de bains privative.
Le Domaine de Françon propose un club pour enfants. Lors de votre séjour, vous pourrez jouer à la pelote basque sur place ou dans les environs. La région est également prisée des amateurs de surf, de golf et de rugby.
Le Domaine de Françon se trouve à 1 km de la Planète Musée du Chocolat du Biarritz, à 2,5 km du Rocher de la Vierge et à 3 km de l'aéroport de Biarritz - Anglet - Bayonne.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,4 pour un séjour à deux.
L'établissement Le Domaine de Françon accueille des clients Booking.com depuis le 30 mars 2016.",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Large studio design w balcony at the heart of Biarritz - Welkeys,https://www.booking.com/hotel/fr/large-studio-design-w-47-balcony-at-the-heart-of-biarritz-welkeys.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from=searchresults#hotelTmpl,"8,5",28 expériences vécues,"Centre de Biarritz, Biarritz","4 place Bellevue, 64200 Biarritz, France",43.4826292,-1.560718,"Biarritz - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Idéalement situé dans le centre de Biarritz, le Large studio design with balcony at the heart of Biarritz - Welkeys propose un balcon. Vous séjournerez à 200 mètres de la Grande Plage et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.
L'appartement comprend une télévision. La cuisine est équipée d'un réfrigérateur, d'un four et d'un lave-vaisselle. La douche est pourvue d'articles de toilette gratuits et d'un sèche-cheveux.
Vous séjournerez à 200 mètres de la plage des Pêcheurs et à 700 mètres de celle de la Côte des Basques. L'aéroport de Biarritz, le plus proche, est implanté à 5 km.
C'est le quartier préféré des voyageurs visitant Biarritz, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
L'établissement Large studio design w balcony at the heart of Biarritz - Welkeys accueille des clients Booking.com depuis le 19 mai 2020.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Outsite Coliving Biarritz,https://www.booking.com/hotel/fr/outsite-coliving-biarrtiz.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from=searchresults#hotelTmpl,"7,9",1 034 expériences vécues,"Centre de Biarritz, Biarritz","19 Avenue Carnot, 64200 Biarritz, France",43.479357,-1.562543,"Biarritz - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Outsite Coliving Biarritz ! Connectez-vous pour économiser.
Situé à Biarritz, à moins de 600 mètres de la plage de la Côte des Basques, l'Outsite Coliving Biarritz vous propose un salon commun, des chambres pour les personnes souffrant d'allergies et des équipements de sports nautiques. Une connexion Wi-Fi est accessible gratuitement dans l'ensemble des locaux. Cet établissement possède une terrasse et une cuisine commune. Vous séjournerez à moins de 200 mètres du centre-ville et à 3,5 km de la gare ferroviaire de Biarritz-La Négresse.
Toutes les chambres sont dotées d’un bureau, d’une télévision à écran plat et d’une salle de bains privative. Les serviettes de toilette et le linge de lit sont fournis. Certaines chambres comprennent une kitchenette avec un micro-ondes et un réfrigérateur.
Les lieux d'intérêt prisés à proximité de l'Outsite Coliving Biarritz incluent la Grande Plage, la plage des Pêcheurs et la plage de Marbella. L’aéroport de Biarritz, le plus proche, est situé à 3 km.
C'est le quartier préféré des voyageurs visitant Biarritz, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Outsite Coliving Biarritz accueille des clients Booking.com depuis le 1 oct. 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Hotel Edouard VII,https://www.booking.com/hotel/fr/edouard-vii.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from=searchresults#hotelTmpl,"8,8",925 expériences vécues,"Centre de Biarritz, Biarritz","21 Avenue Carnot, 64200 Biarritz, France",43.47920322,-1.56221509,"Biarritz - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Situé à 5 minutes à pied des plages de Biarritz, l'Hôtel Edouard VII occupe une résidence du XIXe siècle, alliant charme d'antan et confort d'aujourd'hui.
Cette résidence unique en son genre présente un riche passé constitué au gré de la vie de ses anciens occupants. Jadis la maison du maire, elle accueillit également Napoléon III qui la fréquenta pour y recevoir des soins médicaux lors de ses visites dans la région.
Les chambres spacieuses affichent une décoration raffinée et élégante. Toutes sont climatisées, insonorisées et équipées d'une salle de bains privative, d'une télévision à écran plat ainsi que d'une connexion Wi-Fi gratuite.
Le quartier de l’Hôtel Edouard VII regorge de sites d’intérêt. En plus de la magnifique côte et de ses plages, vous trouverez des restaurants, des magasins, des musées et des casinos. Vous pourrez rejoindre Saint-Sébastien en seulement 45 minutes en voiture.
C'est le quartier préféré des voyageurs visitant Biarritz, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement Hotel Edouard VII accueille des clients Booking.com depuis le 19 mai 2007.",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
Biarritz,Résidence Prestige Odalys Les Villas Milady,https://www.booking.com/hotel/fr/villas-prestige-domaine-milady.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AofR1J0GwAIB0gIkOWZiNTliMzEtYTkzOC00ZTYyLTlkZWUtMWU0N2YwNzY0ODdj2AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c5ec3389d8990248&srepoch=1672816788&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2",30 expériences vécues,Biarritz,"Avenue de Bidart, 64200 Biarritz, France",43.463022,-1.572682,"Située à moins de 2,4 km du rocher de la Vierge à Biarritz, la Résidence Prestige Odalys Les Villas Milady vous propose un hébergement indépendant avec connexion Wi-Fi gratuite, coin salon et télévision.
Dotés d'une terrasse, les logements comprennent tous une cuisine équipée d'un lave-vaisselle et une salle de bains privative.
La Cité de l'Océan se trouve à 70 mètres de la Résidence Prestige Odalys Les Villas Milady, tandis que l'aéroport de Biarritz-Pays basque est à 4 km.
L'établissement Résidence Prestige Odalys Les Villas Milady accueille des clients Booking.com depuis le 19 mars 2015.
Chaîne hôtelière/marque: Résidence Vacances Odalys",Biarritz,43.47114375,-1.552726590666314,12.7,0.0,3,13.1,0.0,2,13.2,0.0,3,14.4,0.0,0,13.0,0.0,0,13.7,0.0,3,15.2,0.0,3,13.614285714285716,0.0,3
